priority,source,current_label,suggested_review,confidence_or_distance,path_a,path_b,notes
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_07781.jpg,dataset/validation/peligro/peligro_00378.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_08131.jpg,dataset/train/sano/sano_00818.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_08223.jpg,dataset/validation/sano/sano_00782.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_09665.jpg,dataset/test/peligro/peligro_00936.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_09857.jpg,dataset/train/peligro/peligro_00104.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_10354.jpg,dataset/validation/peligro/peligro_01403.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_11964.jpg,dataset/train/sano/sano_02893.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/atencion/atencion_12528.jpg,dataset/train/peligro/peligro_13697.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00010.jpg,dataset/test/atencion/atencion_00661.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00017.jpg,dataset/train/atencion/atencion_01405.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00022.jpg,dataset/train/atencion/atencion_01550.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00042.jpg,dataset/train/atencion/atencion_05764.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00061.jpg,dataset/train/atencion/atencion_01524.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00067.jpg,dataset/train/atencion/atencion_01486.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00068.jpg,dataset/train/atencion/atencion_01521.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00070.jpg,dataset/train/atencion/atencion_00630.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00093.jpg,dataset/validation/atencion/atencion_01398.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00100.jpg,dataset/validation/atencion/atencion_00700.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00101.jpg,dataset/train/atencion/atencion_00034.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00104.jpg,dataset/train/atencion/atencion_09857.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00111.jpg,dataset/train/atencion/atencion_00665.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00113.jpg,dataset/train/atencion/atencion_00693.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00118.jpg,dataset/train/atencion/atencion_00763.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00118.jpg,dataset/train/sano/sano_04371.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00157.jpg,dataset/validation/atencion/atencion_05135.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00179.jpg,dataset/train/atencion/atencion_00004.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00199.jpg,dataset/test/sano/sano_02864.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00230.jpg,dataset/test/sano/sano_02935.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00247.jpg,dataset/train/atencion/atencion_05005.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00271.jpg,dataset/train/atencion/atencion_03687.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00272.jpg,dataset/train/atencion/atencion_04687.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00277.jpg,dataset/train/atencion/atencion_00666.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00300.jpg,dataset/train/atencion/atencion_00636.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00378.jpg,dataset/validation/atencion/atencion_07781.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00431.jpg,dataset/train/atencion/atencion_03640.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00677.jpg,dataset/train/atencion/atencion_05755.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00694.jpg,dataset/train/atencion/atencion_00658.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00765.jpg,dataset/train/atencion/atencion_00574.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_00936.jpg,dataset/validation/atencion/atencion_09665.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01144.jpg,dataset/train/atencion/atencion_02640.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01169.jpg,dataset/validation/atencion/atencion_01412.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01274.jpg,dataset/train/atencion/atencion_01399.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01282.jpg,dataset/train/atencion/atencion_03350.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01329.jpg,dataset/train/atencion/atencion_04737.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01339.jpg,dataset/test/atencion/atencion_00716.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01347.jpg,dataset/test/atencion/atencion_00555.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01409.jpg,dataset/train/atencion/atencion_01120.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01513.jpg,dataset/train/atencion/atencion_00656.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01552.jpg,dataset/test/atencion/atencion_02510.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01649.jpg,dataset/train/atencion/atencion_00782.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01672.jpg,dataset/validation/atencion/atencion_00771.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01717.jpg,dataset/train/atencion/atencion_01427.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01775.jpg,dataset/train/atencion/atencion_01478.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01805.jpg,dataset/validation/atencion/atencion_13255.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01878.jpg,dataset/train/atencion/atencion_01543.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_01995.jpg,dataset/test/atencion/atencion_00776.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02039.jpg,dataset/train/atencion/atencion_01371.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02050.jpg,dataset/train/atencion/atencion_07034.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02145.jpg,dataset/train/atencion/atencion_05296.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02162.jpg,dataset/validation/atencion/atencion_01373.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02372.jpg,dataset/train/sano/sano_00540.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02432.jpg,dataset/train/sano/sano_00568.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02499.jpg,dataset/validation/atencion/atencion_06284.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02535.jpg,dataset/test/atencion/atencion_05745.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_02606.jpg,dataset/train/sano/sano_04522.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_03041.jpg,dataset/train/atencion/atencion_05807.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_03070.jpg,dataset/train/atencion/atencion_01937.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_03136.jpg,dataset/train/atencion/atencion_02541.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_03136.jpg,dataset/train/sano/sano_01982.jpg,Par pHash similar; cross_split=True.
